0.076428233,0
0.076428333,-2.01005
0.076428433,-2.01005
0.076428533,-2.01005
0.076428633,-2.01005
0.076428733,4.0201
0.076428833,6.03015
0.076428933,16.0804
0.076429033,22.1106
0.076429133,26.1307
0.076429233,34.1709
0.076429333,36.1809
0.076429433,38.191
0.076429533,36.1809
0.076429633,32.1608
0.076429733,16.0804
0.076429833,14.0704
0.076429933,2.01005
0.076430033,-22.1106
0.076430133,-42.2111
0.076430233,-48.2412
0.076430333,-62.3116
0.076430433,-74.3719
0.076430533,-82.4121
0.076430633,-86.4322
0.076430733,-84.4221
0.076430833,-72.3618
0.076430933,-56.2814
0.076431033,-38.191
0.076431133,-32.1608
0.076431233,-10.0503
0.076431333,10.0503
0.076431433,28.1407
0.076431533,52.2613
0.076431633,58.2915
0.076431733,72.3618
0.076431833,78.392
0.076431933,82.4121
0.076432033,80.402
0.076432133,72.3618
0.076432233,64.3216
0.076432333,40.201
0.076432433,30.1508
0.076432533,18.0905
0.076432633,6.03015
0.076432733,-16.0804
0.076432833,-28.1407
0.076432933,-42.2111
0.076433033,-44.2211
0.076433133,-54.2714
0.076433233,-58.2915
0.076433333,-54.2714
0.076433433,-48.2412
0.076433533,-44.2211
0.076433633,-38.191
0.076433733,-26.1307
0.076433833,-14.0704
0.076433933,-12.0603
0.076434033,-6.03015
0.076434133,2.01005
0.076434233,8.0402
0.076434333,10.0503
0.076434433,12.0603
0.076434533,14.0704
0.076434633,14.0704
0.076434733,16.0804
0.076434833,14.0704
0.076434933,14.0704
0.076435033,14.0704
0.076435133,14.0704
0.076435233,16.0804
0.076435333,16.0804
0.076435433,16.0804
0.076435533,16.0804
0.076435633,14.0704
0.076435733,12.0603
0.076435833,12.0603
0.076435933,8.0402
0.076436033,2.01005
0.076436133,-4.0201
0.076436233,-10.0503
0.076436333,-12.0603
0.076436433,-16.0804
0.076436533,-22.1106
0.076436633,-26.1307
0.076436733,-26.1307
0.076436833,-28.1407
0.076436933,-28.1407
0.076437033,-26.1307
0.076437133,-22.1106
0.076437233,-16.0804
0.076437333,-10.0503
0.076437433,-6.03015
0.076437533,0
0.076437633,8.0402
0.076437733,12.0603
0.076437833,18.0905
0.076437933,20.1005
0.076438033,22.1106
0.076438133,22.1106
0.076438233,22.1106
0.076438333,22.1106
0.076438433,16.0804
0.076438533,14.0704
0.076438633,8.0402
0.076438733,6.03015
0.076438833,-2.01005
0.076438933,-4.0201
0.076439033,-8.0402
0.076439133,-10.0503
0.076439233,-12.0603
0.076439333,-16.0804
0.076439433,-16.0804
0.076439533,-16.0804
0.076439633,-16.0804
0.076439733,-14.0704
0.076439833,-12.0603
0.076439933,-10.0503
0.076440033,-10.0503
0.076440133,-8.0402
0.076440233,-4.0201
0.076440333,-2.01005
0.076440433,2.01005
0.076440533,2.01005
0.076440633,2.01005
0.076440733,6.03015
0.076440833,6.03015
0.076440933,8.0402
0.076441033,8.0402
0.076441133,6.03015
0.076441233,6.03015
0.076441333,6.03015
0.076441433,6.03015
0.076441533,4.0201
0.076441633,6.03015
0.076441733,2.01005
0.076441833,0
0.076441933,-2.01005
0.076442033,-2.01005
0.076442133,-4.0201
0.076442233,-6.03015
0.076442333,-8.0402
0.076442433,-8.0402
0.076442533,-10.0503
0.076442633,-10.0503
0.076442733,-10.0503
0.076442833,-10.0503
0.076442933,-10.0503
0.076443033,-6.03015
0.076443133,-6.03015
0.076443233,-4.0201
0.076443333,-4.0201
0.076443433,-2.01005
0.076443533,2.01005
0.076443633,4.0201
0.076443733,4.0201
0.076443833,6.03015
0.076443933,6.03015
0.076444033,6.03015
0.076444133,6.03015
0.076444233,6.03015
0.076444333,4.0201
0.076444433,2.01005
0.076444533,2.01005
0.076444633,0
0.076444733,0
0.076444833,-2.01005
0.076444933,-2.01005
0.076445033,-4.0201
0.076445133,-4.0201
0.076445233,-6.03015
0.076445333,-6.03015
0.076445433,-6.03015
0.076445533,-6.03015
0.076445633,-6.03015
0.076445733,-6.03015
0.076445833,-4.0201
0.076445933,-4.0201
0.076446033,-4.0201
0.076446133,-4.0201
0.076446233,-2.01005
0.076446333,-2.01005
0.076446433,0
0.076446533,0
0.076446633,2.01005
0.076446733,2.01005
0.076446833,2.01005
0.076446933,2.01005
0.076447033,2.01005
0.076447133,2.01005
0.076447233,4.0201
0.076447333,2.01005
0.076447433,0
0.076447533,0
0.076447633,0
0.076447733,0
0.076447833,-2.01005
0.076447933,-4.0201
0.076448033,-4.0201
0.076448133,-4.0201
0.076448233,-4.0201
0.076448333,-4.0201
0.076448433,-4.0201
0.076448533,-4.0201
0.076448633,-4.0201
0.076448733,-4.0201
0.076448833,-4.0201
0.076448933,-4.0201
0.076449033,-2.01005
0.076449133,-2.01005
0.076449233,-2.01005
0.076449333,-2.01005
0.076449433,0
0.076449533,0
0.076449633,2.01005
0.076449733,0
0.076449833,0
0.076449933,0
0.076450033,0
0.076450133,0
0.076450233,-2.01005
0.076450333,0
0.076450433,0
0.076450533,-2.01005
0.076450633,-2.01005
0.076450733,-2.01005
0.076450833,-2.01005
0.076450933,-4.0201
0.076451033,-4.0201
0.076451133,-2.01005
0.076451233,-4.0201
0.076451333,-4.0201
0.076451433,-2.01005
0.076451533,-4.0201
0.076451633,-4.0201
0.076451733,-2.01005
0.076451833,-2.01005
0.076451933,0
0.076452033,-2.01005
0.076452133,-2.01005
0.076452233,-2.01005
0.076452333,0
0.076452433,-2.01005
0.076452533,0
0.076452633,0
0.076452733,0
0.076452833,0
0.076452933,0
0.076453033,0
0.076453133,0
0.076453233,0
0.076453333,0
0.076453433,-2.01005
0.076453533,-2.01005
0.076453633,-2.01005
0.076453733,-2.01005
0.076453833,-2.01005
0.076453933,-2.01005
0.076454033,-4.0201
0.076454133,-2.01005
0.076454233,-2.01005
0.076454333,-4.0201
0.076454433,0
0.076454533,-2.01005
0.076454633,-2.01005
